season,season_type,week,game_id,start_date,home_team,away_team,actual_home_points,actual_away_points,actual_margin,actual_total,model_spread,model_total,home_win_prob,market_spread,market_total,home_moneyline,away_moneyline,spread_edge,total_edge,spread_error,total_error,brier,model_pick,bet_tracked,bet_result
2016,regular,5,400869209,2016-10-01T20:00:00,New Mexico,San José State,48,41,7,89,,,,,,,,,,,,,,False,
2016,regular,5,400869016,2016-10-01T20:00:00,South Carolina,Texas A&M,13,24,-11,37,,,,,,,,,,,,,,False,
2016,regular,5,400869819,2016-10-01T21:00:00,Idaho,Troy,13,34,-21,47,,,,,,,,,,,,,,False,
2016,regular,5,400869614,2016-10-01T21:00:00,TCU,Oklahoma,46,52,-6,98,,,,,,,,,,,,,,False,
2016,regular,5,400869370,2016-10-01T22:00:00,Charlotte,Old Dominion,17,52,-35,69,,,,,,,,,,,,,,False,
2016,regular,5,400869128,2016-10-01T22:00:00,California,Utah,28,23,5,51,,,,,,,,,,,,,,False,
2016,regular,5,400869374,2016-10-01T23:00:00,North Texas,Middle Tennessee,13,30,-17,43,,,,,,,,,,,,,,False,
2016,regular,5,400869372,2016-10-01T23:00:00,Louisiana Tech,UTEP,28,7,21,35,,,,,,,,,,,,,,False,
2016,regular,5,400869371,2016-10-01T23:00:00,Florida International,Florida Atlantic,33,31,2,64,,,,,,,,,,,,,,False,
2016,regular,5,400869529,2016-10-01T23:00:00,Cincinnati,South Florida,20,45,-25,65,,,,,,,,,,,,,,False,
2016,regular,5,400869298,2016-10-01T23:00:00,Central Michigan,Western Michigan,10,49,-39,59,,,,,,,,,,,,,,False,
2016,regular,5,400869375,2016-10-01T23:00:00,Southern Miss,Rice,44,28,16,72,,,,,,,,,,,,,,False,
2016,regular,5,400869015,2016-10-01T23:00:00,Ole Miss,Memphis,48,28,20,76,,,,,,,,,,,,,,False,
2016,regular,5,400869010,2016-10-01T23:00:00,Alabama,Kentucky,34,6,28,40,,,,,,,,,,,,,,False,
2016,regular,5,400869014,2016-10-01T23:30:00,LSU,Missouri,42,7,35,49,,,,,,,,,,,,,,False,
2016,regular,5,400869373,2016-10-01T23:30:00,Pittsburgh,Marshall,43,27,16,70,,,,,,,,,,,,,,False,
2016,regular,5,400869212,2016-10-02T00:00:00,South Alabama,San Diego State,42,24,18,66,,,,,,,,,,,,,,False,
2016,regular,5,400869820,2016-10-02T00:00:00,New Mexico State,Louisiana,37,31,6,68,,,,,,,,,,,,,,False,
2016,regular,5,400869661,2016-10-02T00:00:00,Indiana,Michigan State,24,21,3,45,,,,,,,,,,,,,,False,
2016,regular,5,400869453,2016-10-02T00:00:00,Clemson,Louisville,42,36,6,78,,,,,,,,,,,,,,False,
2016,regular,5,400869126,2016-10-02T00:30:00,USC,Arizona State,41,20,21,61,,,,,,,,,,,,,,False,
2016,regular,5,400869129,2016-10-02T01:30:00,Washington State,Oregon,51,33,18,84,,,,,,,,,,,,,,False,
2016,regular,5,400869208,2016-10-02T02:15:00,Colorado State,Wyoming,17,38,-21,55,,,,,,,,,,,,,,False,
2016,regular,5,400869207,2016-10-02T02:15:00,Boise State,Utah State,21,10,11,31,,,,,,,,,,,,,,False,
2016,regular,5,400869125,2016-10-02T02:30:00,UCLA,Arizona,45,24,21,69,,,,,,,,,,,,,,False,
2016,regular,5,400869210,2016-10-02T02:30:00,UNLV,Fresno State,45,20,25,65,,,,,,,,,,,,,,False,
2016,regular,5,400869211,2016-10-02T03:59:00,Hawai'i,Nevada,38,17,21,55,,,,,,,,,,,,,,False,
2016,regular,6,400869822,2016-10-06T00:00:00,Arkansas State,Georgia Southern,27,26,1,53,,,,,,,,,,,,,,False,
2016,regular,6,400869379,2016-10-07T00:00:00,Louisiana Tech,Western Kentucky,55,52,3,107,,,,,,,,,,,,,,False,
2016,regular,6,400869531,2016-10-07T00:00:00,Memphis,Temple,34,27,7,61,,,,,,,,,,,,,,False,
2016,regular,6,400869457,2016-10-07T23:30:00,Boston College,Clemson,10,56,-46,66,,,,,,,,,,,,,,False,
2016,regular,6,400869533,2016-10-08T00:00:00,Tulsa,SMU,43,40,3,83,,,,,,,,,,,,,,False,
2016,regular,6,400868962,2016-10-08T00:00:00,Old Dominion,Massachusetts,36,16,20,52,,,,,,,,,,,,,,False,
2016,regular,6,400869214,2016-10-08T01:00:00,New Mexico,Boise State,21,49,-28,70,,,,,,,,,,,,,,False,
2016,regular,6,400869534,2016-10-08T15:30:00,UConn,Cincinnati,20,9,11,29,,,,,,,,,,,,,,False,
2016,regular,6,400868951,2016-10-08T16:00:00,NC State,Notre Dame,10,3,7,13,,,,,,,,,,,,,,False,
2016,regular,6,400869021,2016-10-08T16:00:00,Mississippi State,Auburn,14,38,-24,52,,,,,,,,,,,,,,False,
2016,regular,6,400869381,2016-10-08T16:00:00,UTSA,Southern Miss,55,32,23,87,,,,,,,,,,,,,,False,
2016,regular,6,400869599,2016-10-08T16:00:00,Kansas,TCU,23,24,-1,47,,,,,,,,,,,,,,False,
2016,regular,6,400869615,2016-10-08T16:00:00,Oklahoma,Texas,45,40,5,85,,,,,,,,,,,,,,False,
2016,regular,6,400869535,2016-10-08T16:00:00,South Florida,East Carolina,38,22,16,60,,,,,,,,,,,,,,False,
2016,regular,6,400869668,2016-10-08T16:00:00,Minnesota,Iowa,7,14,-7,21,,,,,,,,,,,,,,False,
2016,regular,6,400869669,2016-10-08T16:00:00,Penn State,Maryland,38,14,24,52,,,,,,,,,,,,,,False,
2016,regular,6,400869458,2016-10-08T16:30:00,Pittsburgh,Georgia Tech,37,34,3,71,,,,,,,,,,,,,,False,
2016,regular,6,400869300,2016-10-08T18:00:00,Ohio,Bowling Green,30,24,6,54,,,,,,,,,,,,,,False,
2016,regular,6,400869302,2016-10-08T19:00:00,Akron,Miami (OH),35,13,22,48,,,,,,,,,,,,,,False,
2016,regular,6,400869304,2016-10-08T19:00:00,Eastern Michigan,Toledo,20,35,-15,55,,,,,,,,,,,,,,False,
2016,regular,6,400869536,2016-10-08T19:00:00,Navy,Houston,46,40,6,86,,,,,,,,,,,,,,False,
2016,regular,6,400869299,2016-10-08T19:30:00,Central Michigan,Ball State,24,21,3,45,,,,,,,,,,,,,,False,
2016,regular,6,400869023,2016-10-08T19:30:00,Texas A&M,Tennessee,45,38,7,83,,,,,,,,,,,,,,False,
2016,regular,6,400869459,2016-10-08T19:30:00,North Carolina,Virginia Tech,3,34,-31,37,,,,,,,,,,,,,,False,
2016,regular,6,400869213,2016-10-08T19:30:00,Wyoming,Air Force,35,26,9,61,,,,,,,,,,,,,,False,
2016,regular,6,400868914,2016-10-08T19:30:00,Duke,Army,13,6,7,19,,,,,,,,,,,,,,False,
2016,regular,6,400868927,2016-10-08T19:30:00,Michigan State,BYU,14,31,-17,45,,,,,,,,,,,,,,False,
2016,regular,6,400869301,2016-10-08T19:30:00,Buffalo,Kent State,20,44,-24,64,,,,,,,,,,,,,,False,
2016,regular,6,400869590,2016-10-08T19:30:00,Oklahoma State,Iowa State,38,31,7,69,,,,,,,,,,,,,,False,
2016,regular,6,400869667,2016-10-08T19:30:00,Illinois,Purdue,31,34,-3,65,,,,,,,,,,,,,,False,
2016,regular,6,400869823,2016-10-08T19:30:00,Georgia State,Texas State,41,21,20,62,,,,,,,,,,,,,,False,
2016,regular,6,400869643,2016-10-08T19:30:00,Ohio State,Indiana,38,17,21,55,,,,,,,,,,,,,,False,
2016,regular,6,400869020,2016-10-08T20:00:00,Kentucky,Vanderbilt,20,13,7,33,,,,,,,,,,,,,,False,
2016,regular,6,400869132,2016-10-08T20:00:00,USC,Colorado,21,17,4,38,,,,,,,,,,,,,,False,
2016,regular,6,400869217,2016-10-08T20:30:00,San José State,Hawai'i,17,34,-17,51,,,,,,,,,,,,,,False,
2016,regular,6,400869303,2016-10-08T22:30:00,Western Michigan,Northern Illinois,45,30,15,75,,,,,,,,,,,,,,False,
2016,regular,6,400869460,2016-10-08T23:00:00,Wake Forest,Syracuse,28,9,19,37,,,,,,,,,,,,,,False,
2016,regular,6,400869636,2016-10-08T23:00:00,Rutgers,Michigan,0,78,-78,78,,,,,,,,,,,,,,False,
2016,regular,6,400869380,2016-10-08T23:00:00,North Texas,Marshall,38,21,17,59,,,,,,,,,,,,,,False,
2016,regular,6,400869216,2016-10-08T23:00:00,Nevada,Fresno State,27,22,5,49,,,,,,,,,,,,,,False,
2016,regular,6,400869607,2016-10-08T23:00:00,Kansas State,Texas Tech,44,38,6,82,,,,,,,,,,,,,,False,
2016,regular,6,400869824,2016-10-08T23:00:00,UL Monroe,Idaho,31,34,-3,65,,,,,,,,,,,,,,False,
2016,regular,6,400869018,2016-10-08T23:00:00,Arkansas,Alabama,30,49,-19,79,,,,,,,,,,,,,,False,
2016,regular,6,400869133,2016-10-08T23:30:00,Oregon,Washington,21,70,-49,91,,,,,,,,,,,,,,False,
2016,regular,6,400869722,2016-10-09T00:00:00,Miami,Florida State,19,20,-1,39,,,,,,,,,,,,,,False,
2016,regular,6,400869378,2016-10-09T00:00:00,UTEP,Florida International,21,35,-14,56,,,,,,,,,,,,,,False,
2016,regular,6,400869134,2016-10-09T01:00:00,Oregon State,California,47,44,3,91,,,,,,,,,,,,,,False,
2016,regular,6,400869130,2016-10-09T02:00:00,Utah,Arizona,36,23,13,59,,,,,,,,,,,,,,False,
2016,regular,6,400869215,2016-10-09T02:00:00,Colorado State,Utah State,31,24,7,55,,,,,,,,,,,,,,False,
2016,regular,6,400869135,2016-10-09T02:30:00,Stanford,Washington State,16,42,-26,58,,,,,,,,,,,,,,False,
2016,regular,6,400869131,2016-10-09T02:30:00,Arizona State,UCLA,23,20,3,43,,,,,,,,,,,,,,False,
2016,regular,6,400869218,2016-10-09T02:30:00,San Diego State,UNLV,26,7,19,33,,,,,,,,,,,,,,False,
2016,regular,6,400869377,2016-10-09T16:00:00,Florida Atlantic,Charlotte,23,28,-5,51,,,,,,,,,,,,,,False,
2016,regular,6,400869022,2016-10-09T18:30:00,South Carolina,Georgia,14,28,-14,42,,,,,,,,,,,,,,False,
2016,regular,7,400869825,2016-10-13T00:00:00,Louisiana,App State,0,24,-24,24,,,,,,,,,,,,,,False,
2016,regular,7,400869461,2016-10-14T23:00:00,Louisville,Duke,24,14,10,38,,,,,,,,,,,,,,False,
2016,regular,7,400869538,2016-10-15T00:00:00,Tulane,Memphis,14,24,-10,38,,,,,,,,,,,,,,False,
2016,regular,7,400869221,2016-10-15T02:00:00,Fresno State,San Diego State,3,17,-14,20,,,,,,,,,,,,,,False,
2016,regular,7,400868928,2016-10-15T02:15:00,BYU,Mississippi State,28,21,7,49,,,,,,,,,,,,,,False,
2016,regular,7,400869673,2016-10-15T16:00:00,Purdue,Iowa,35,49,-14,84,,,,,,,,,,,,,,False,
2016,regular,7,400869608,2016-10-15T16:00:00,Oklahoma,Kansas State,38,17,21,55,,,,,,,,,,,,,,False,
2016,regular,7,400869627,2016-10-15T16:00:00,Texas Tech,West Virginia,17,48,-31,65,,,,,,,,,,,,,,False,
2016,regular,7,400869026,2016-10-15T16:00:00,Georgia,Vanderbilt,16,17,-1,33,,,,,,,,,,,,,,False,
2016,regular,7,400869637,2016-10-15T16:00:00,Rutgers,Illinois,7,24,-17,31,,,,,,,,,,,,,,False,
2016,regular,7,400869671,2016-10-15T16:00:00,Maryland,Minnesota,10,31,-21,41,,,,,,,,,,,,,,False,
2016,regular,7,400869462,2016-10-15T16:00:00,Clemson,NC State,24,17,7,41,,,,,,,,,,,,,,False,
2016,regular,7,400869464,2016-10-15T16:30:00,Georgia Tech,Georgia Southern,35,24,11,59,,,,,,,,,,,,,,False,
2016,regular,7,400869465,2016-10-15T16:30:00,Virginia,Pittsburgh,31,45,-14,76,,,,,,,,,,,,,,False,
2016,regular,7,400869308,2016-10-15T18:00:00,Ohio,Eastern Michigan,20,27,-7,47,,,,,,,,,,,,,,False,
2016,regular,7,400869309,2016-10-15T18:30:00,Miami (OH),Kent State,18,14,4,32,,,,,,,,,,,,,,False,
2016,regular,7,400869384,2016-10-15T18:30:00,Middle Tennessee,Western Kentucky,43,44,-1,87,,,,,,,,,,,,,,False,
2016,regular,7,400869306,2016-10-15T19:30:00,Toledo,Bowling Green,42,35,7,77,,,,,,,,,,,,,,False,
2016,regular,7,400869305,2016-10-15T19:30:00,Buffalo,Ball State,21,31,-10,52,,,,,,,,,,,,,,False,
2016,regular,7,400869827,2016-10-15T19:30:00,Troy,Georgia State,31,21,10,52,,,,,,,,,,,,,,False,
2016,regular,7,400869310,2016-10-15T19:30:00,Akron,Western Michigan,0,41,-41,41,,,,,,,,,,,,,,False,
2016,regular,7,400869219,2016-10-15T19:30:00,Air Force,New Mexico,40,45,-5,85,,,,,,,,,,,,,,False,
2016,regular,7,400869672,2016-10-15T19:30:00,Michigan State,Northwestern,40,54,-14,94,,,,,,,,,,,,,,False,
2016,regular,7,400868963,2016-10-15T19:30:00,Massachusetts,Louisiana Tech,28,56,-28,84,,,,,,,,,,,,,,False,
2016,regular,7,400869307,2016-10-15T19:30:00,Northern Illinois,Central Michigan,28,34,-6,62,,,,,,,,,,,,,,False,
2016,regular,7,400869028,2016-10-15T19:30:00,Tennessee,Alabama,10,49,-39,59,,,,,,,,,,,,,,False,
2016,regular,7,400869136,2016-10-15T19:30:00,Arizona,USC,14,48,-34,62,,,,,,,,,,,,,,False,
2016,regular,7,400869723,2016-10-15T19:30:00,Miami,North Carolina,13,20,-7,33,,,,,,,,,,,,,,False,
2016,regular,7,400869670,2016-10-15T19:30:00,Indiana,Nebraska,22,27,-5,49,,,,,,,,,,,,,,False,
2016,regular,7,400868880,2016-10-15T19:30:00,Baylor,Kansas,49,7,42,56,,,,,,,,,,,,,,False,
2016,regular,7,400869463,2016-10-15T19:30:00,Florida State,Wake Forest,17,6,11,23,,,,,,,,,,,,,,False,
2016,regular,7,400869466,2016-10-15T19:45:00,Syracuse,Virginia Tech,31,17,14,48,,,,,,,,,,,,,,False,
2016,regular,7,400869139,2016-10-15T20:00:00,Oregon State,Utah,14,19,-5,33,,,,,,,,,,,,,,False,
2016,regular,7,400869025,2016-10-15T20:00:00,Florida,Missouri,40,14,26,54,,,,,,,,,,,,,,False,
2016,regular,7,400869828,2016-10-15T21:00:00,Idaho,New Mexico State,55,23,32,78,,,,,,,,,,,,,,False,
2016,regular,7,400869382,2016-10-15T22:00:00,Charlotte,Florida International,26,27,-1,53,,,,,,,,,,,,,,False,
2016,regular,7,400869826,2016-10-15T23:00:00,Arkansas State,South Alabama,17,7,10,24,,,,,,,,,,,,,,False,
2016,regular,7,400869383,2016-10-15T23:00:00,Marshall,Florida Atlantic,27,21,6,48,,,,,,,,,,,,,,False,
2016,regular,7,400869541,2016-10-15T23:00:00,Houston,Tulsa,38,31,7,69,,,,,,,,,,,,,,False,
2016,regular,7,400869591,2016-10-15T23:00:00,Texas,Iowa State,27,6,21,33,,,,,,,,,,,,,,False,
2016,regular,7,400869829,2016-10-15T23:00:00,UL Monroe,Texas State,40,34,6,74,,,,,,,,,,,,,,False,
2016,regular,7,400869024,2016-10-15T23:00:00,Arkansas,Ole Miss,34,30,4,64,,,,,,,,,,,,,,False,
2016,regular,7,400869385,2016-10-15T23:00:00,Rice,UTSA,13,14,-1,27,,,,,,,,,,,,,,False,
2016,regular,7,400869540,2016-10-15T23:00:00,South Florida,UConn,42,27,15,69,,,,,,,,,,,,,,False,
2016,regular,7,400868952,2016-10-15T23:30:00,Notre Dame,Stanford,10,17,-7,27,,,,,,,,,,,,,,False,
2016,regular,7,400869539,2016-10-15T23:30:00,UCF,Temple,25,26,-1,51,,,,,,,,,,,,,,False,
2016,regular,7,400869027,2016-10-15T23:30:00,LSU,Southern Miss,45,10,35,55,,,,,,,,,,,,,,False,
2016,regular,7,400869137,2016-10-16T00:00:00,Colorado,Arizona State,40,16,24,56,,,,,,,,,,,,,,False,
2016,regular,7,400869644,2016-10-16T00:00:00,Wisconsin,Ohio State,23,30,-7,53,,,,,,,,,,,,,,False,
2016,regular,7,400869220,2016-10-16T02:15:00,Boise State,Colorado State,28,23,5,51,,,,,,,,,,,,,,False,
2016,regular,7,400869138,2016-10-16T02:30:00,Washington State,UCLA,27,21,6,48,,,,,,,,,,,,,,False,
2016,regular,7,400869223,2016-10-16T02:30:00,San José State,Nevada,14,10,4,24,,,,,,,,,,,,,,False,
2016,regular,7,400869222,2016-10-16T03:59:00,Hawai'i,UNLV,38,41,-3,79,,,,,,,,,,,,,,False,
2016,regular,8,400869467,2016-10-20T23:00:00,Virginia Tech,Miami,37,16,21,53,,,,,,,,,,,,,,False,
2016,regular,8,400869830,2016-10-20T23:30:00,South Alabama,Troy,21,28,-7,49,,,,,,,,,,,,,,False,
2016,regular,8,400869224,2016-10-21T02:15:00,Boise State,BYU,28,27,1,55,,,,,,,,,,,,,,False,
2016,regular,8,400869542,2016-10-21T23:00:00,Temple,South Florida,46,30,16,76,,,,,,,,,,,,,,False,
2016,regular,8,400869140,2016-10-22T02:30:00,California,Oregon,52,49,3,101,,,,,,,,,,,,,,False,
2016,regular,8,400869230,2016-10-22T02:30:00,San Diego State,San José State,42,3,39,45,,,,,,,,,,,,,,False,
2016,regular,8,400869600,2016-10-22T16:00:00,Kansas,Oklahoma State,20,44,-24,64,,,,,,,,,,,,,,False,
2016,regular,8,400868916,2016-10-22T16:00:00,Army,North Texas,18,35,-17,53,,,,,,,,,,,,,,False,
2016,regular,8,400869469,2016-10-22T16:00:00,Louisville,NC State,54,13,41,67,,,,,,,,,,,,,,False,
2016,regular,8,400869543,2016-10-22T16:00:00,UConn,UCF,16,24,-8,40,,,,,,,,,,,,,,False,
2016,regular,8,400869674,2016-10-22T16:00:00,Iowa,Wisconsin,9,17,-8,26,,,,,,,,,,,,,,False,
2016,regular,8,400868964,2016-10-22T16:00:00,South Carolina,Massachusetts,34,28,6,62,,,,,,,,,,,,,,False,
2016,regular,8,400869316,2016-10-22T16:00:00,Bowling Green,Miami (OH),26,40,-14,66,,,,,,,,,,,,,,False,
2016,regular,8,400869678,2016-10-22T16:00:00,Northwestern,Indiana,24,14,10,38,,,,,,,,,,,,,,False,
2016,regular,8,400869609,2016-10-22T16:00:00,Kansas State,Texas,24,21,3,45,,,,,,,,,,,,,,False,
2016,regular,8,400869638,2016-10-22T16:00:00,Minnesota,Rutgers,34,32,2,66,,,,,,,,,,,,,,False,
2016,regular,8,400869313,2016-10-22T16:00:00,Toledo,Central Michigan,31,17,14,48,,,,,,,,,,,,,,False,
2016,regular,8,400869468,2016-10-22T16:30:00,Boston College,Syracuse,20,28,-8,48,,,,,,,,,,,,,,False,
2016,regular,8,400869315,2016-10-22T17:00:00,Kent State,Ohio,10,14,-4,24,,,,,,,,,,,,,,False,
2016,regular,8,400869225,2016-10-22T18:00:00,Air Force,Hawai'i,27,34,-7,61,,,,,,,,,,,,,,False,
2016,regular,8,400869143,2016-10-22T19:00:00,Stanford,Colorado,5,10,-5,15,,,,,,,,,,,,,,False,
2016,regular,8,400869311,2016-10-22T19:00:00,Ball State,Akron,25,35,-10,60,,,,,,,,,,,,,,False,
2016,regular,8,400869470,2016-10-22T19:00:00,Virginia,North Carolina,14,35,-21,49,,,,,,,,,,,,,,False,
2016,regular,8,400869546,2016-10-22T19:30:00,Navy,Memphis,42,28,14,70,,,,,,,,,,,,,,False,
2016,regular,8,400869029,2016-10-22T19:30:00,Alabama,Texas A&M,33,14,19,47,,,,,,,,,,,,,,False,
2016,regular,8,400869312,2016-10-22T19:30:00,Northern Illinois,Buffalo,44,7,37,51,,,,,,,,,,,,,,False,
2016,regular,8,400869831,2016-10-22T19:30:00,App State,Idaho,37,19,18,56,,,,,,,,,,,,,,False,
2016,regular,8,400869314,2016-10-22T19:30:00,Western Michigan,Eastern Michigan,45,31,14,76,,,,,,,,,,,,,,False,
2016,regular,8,400869628,2016-10-22T19:30:00,West Virginia,TCU,34,10,24,44,,,,,,,,,,,,,,False,
2016,regular,8,400869676,2016-10-22T19:30:00,Michigan,Illinois,41,8,33,49,,,,,,,,,,,,,,False,
2016,regular,8,400869677,2016-10-22T19:30:00,Nebraska,Purdue,27,14,13,41,,,,,,,,,,,,,,False,
2016,regular,8,400869547,2016-10-22T19:45:00,Tulsa,Tulane,50,27,23,77,,,,,,,,,,,,,,False,
2016,regular,8,400869142,2016-10-22T20:00:00,UCLA,Utah,45,52,-7,97,,,,,,,,,,,,,,False,
2016,regular,8,400869033,2016-10-22T20:00:00,Missouri,Middle Tennessee,45,51,-6,96,,,,,,,,,,,,,,False,
2016,regular,8,400869386,2016-10-22T21:30:00,Marshall,Charlotte,24,27,-3,51,,,,,,,,,,,,,,False,
2016,regular,8,400869226,2016-10-22T21:30:00,UNLV,Colorado State,23,42,-19,65,,,,,,,,,,,,,,False,
2016,regular,8,400869030,2016-10-22T22:00:00,Auburn,Arkansas,56,3,53,59,,,,,,,,,,,,,,False,
2016,regular,8,400869144,2016-10-22T22:30:00,Washington,Oregon State,41,17,24,58,,,,,,,,,,,,,,False,
2016,regular,8,400869544,2016-10-22T23:00:00,Cincinnati,East Carolina,31,19,12,50,,,,,,,,,,,,,,False,
2016,regular,8,400869834,2016-10-22T23:00:00,Texas State,Louisiana,3,27,-24,30,,,,,,,,,,,,,,False,
2016,regular,8,400869390,2016-10-22T23:00:00,UTSA,UTEP,49,52,-3,101,12.646781630054843,52.284067921171115,0.8004189904160431,,,,,,,15.646781630054843,-48.715932078828885,0.6406705602186378,,False,
2016,regular,8,400869545,2016-10-22T23:00:00,SMU,Houston,38,16,22,54,,,,,,,,,,,,,,False,
2016,regular,8,400869388,2016-10-22T23:00:00,Western Kentucky,Old Dominion,59,24,35,83,,,,,,,,,,,,,,False,
2016,regular,8,400869387,2016-10-22T23:00:00,Florida International,Louisiana Tech,24,44,-20,68,,,,,,,,,,,,,,False,
2016,regular,8,400869675,2016-10-22T23:30:00,Maryland,Michigan State,28,17,11,45,,,,,,,,,,,,,,False,
2016,regular,8,400869031,2016-10-22T23:30:00,Kentucky,Mississippi State,40,38,2,78,,,,,,,,,,,,,,False,
2016,regular,8,400869645,2016-10-23T00:00:00,Penn State,Ohio State,24,21,3,45,,,,,,,,,,,,,,False,
2016,regular,8,400869616,2016-10-23T00:00:00,Texas Tech,Oklahoma,59,66,-7,125,,,,,,,,,,,,,,False,
2016,regular,8,400869832,2016-10-23T00:00:00,New Mexico State,Georgia Southern,19,22,-3,41,,,,,,,,,,,,,,False,
2016,regular,8,400869227,2016-10-23T01:00:00,New Mexico,UL Monroe,59,17,42,76,,,,,,,,,,,,,,False,
2016,regular,8,400869032,2016-10-23T01:00:00,LSU,Ole Miss,38,21,17,59,,,,,,,,,,,,,,False,
2016,regular,8,400869141,2016-10-23T02:00:00,Arizona State,Washington State,32,37,-5,69,,,,,,,,,,,,,,False,
2016,regular,8,400869229,2016-10-23T02:30:00,Nevada,Wyoming,34,42,-8,76,,,,,,,,,,,,,,False,
2016,regular,8,400869228,2016-10-23T02:30:00,Utah State,Fresno State,38,20,18,58,,,,,,,,,,,,,,False,
2016,regular,9,400869471,2016-10-27T23:00:00,Pittsburgh,Virginia Tech,36,39,-3,75,,,,,,,,,,,,,,False,
2016,regular,9,400869318,2016-10-27T23:30:00,Toledo,Ohio,26,31,-5,57,,,,,,,,,,,,,,False,
2016,regular,9,400869317,2016-10-27T23:30:00,Buffalo,Akron,41,20,21,61,,,,,,,,,,,,,,False,
2016,regular,9,400869835,2016-10-27T23:30:00,Georgia Southern,App State,10,34,-24,44,,,,,,,,,,,,,,False,
2016,regular,9,400869145,2016-10-28T02:30:00,USC,California,45,24,21,69,,,,,,,,,,,,,,False,
2016,regular,9,400869548,2016-10-28T23:00:00,South Florida,Navy,52,45,7,97,,,,,,,,,,,,,,False,
2016,regular,9,400869234,2016-10-29T00:00:00,Utah State,San Diego State,13,40,-27,53,,,,,,,,,,,,,,False,
2016,regular,9,400869231,2016-10-29T02:30:00,Fresno State,Air Force,21,31,-10,52,,,,,,,,,,,,,,False,
2016,regular,9,400869682,2016-10-29T16:00:00,Purdue,Penn State,24,62,-38,86,,,,,,,,,,,,,,False,
2016,regular,9,400869621,2016-10-29T16:00:00,Oklahoma State,West Virginia,37,20,17,57,,,,,,,,,,,,,,False,
2016,regular,9,400869681,2016-10-29T16:00:00,Michigan State,Michigan,23,32,-9,55,,,,,,,,,,,,,,False,
2016,regular,9,400869475,2016-10-29T16:00:00,Virginia,Louisville,25,32,-7,57,,,,,,,,,,,,,,False,
2016,regular,9,400869319,2016-10-29T16:00:00,Central Michigan,Kent State,24,27,-3,51,,,,,,,,,,,,,,False,
2016,regular,9,400869474,2016-10-29T16:00:00,Georgia Tech,Duke,38,35,3,73,,,,,,,,,,,,,,False,
2016,regular,9,400869679,2016-10-29T16:00:00,Illinois,Minnesota,17,40,-23,57,,,,,,,,,,,,,,False,
2016,regular,9,400869592,2016-10-29T16:00:00,Iowa State,Kansas State,26,31,-5,57,,,,,,,,,,,,,,False,
2016,regular,9,400869551,2016-10-29T16:00:00,East Carolina,UConn,41,3,38,44,,,,,,,,,,,,,,False,
2016,regular,9,400869549,2016-10-29T16:00:00,Houston,UCF,31,24,7,55,,,,,,,,,,,,,,False,
2016,regular,9,400869038,2016-10-29T16:00:00,Missouri,Kentucky,21,35,-14,56,,,,,,,,,,,,,,False,
2016,regular,9,400869472,2016-10-29T16:30:00,NC State,Boston College,14,21,-7,35,,,,,,,,,,,,,,False,
2016,regular,9,400868881,2016-10-29T19:30:00,Texas,Baylor,35,34,1,69,,,,,,,,,,,,,,False,
2016,regular,9,400869717,2016-10-29T19:30:00,Eastern Michigan,Miami (OH),15,28,-13,43,,,,,,,,,,,,,,False,
2016,regular,9,400869629,2016-10-29T19:30:00,TCU,Texas Tech,24,27,-3,51,,,,,,,,,,,,,,False,
2016,regular,9,400869680,2016-10-29T19:30:00,Indiana,Maryland,42,36,6,78,,,,,,,,,,,,,,False,
2016,regular,9,400868953,2016-10-29T19:30:00,Notre Dame,Miami,30,27,3,57,,,,,,,,,,,,,,False,
2016,regular,9,400869550,2016-10-29T19:30:00,Temple,Cincinnati,34,13,21,47,,,,,,,,,,,,,,False,
2016,regular,9,400869148,2016-10-29T19:30:00,Utah,Washington,24,31,-7,55,,,,,,,,,,,,,,False,
2016,regular,9,400869392,2016-10-29T19:30:00,Florida Atlantic,Western Kentucky,3,52,-49,55,,,,,,,,,,,,,,False,
2016,regular,9,400869035,2016-10-29T19:30:00,Georgia,Florida,10,24,-14,34,,,,,,,,,,,,,,False,
2016,regular,9,400868917,2016-10-29T19:30:00,Wake Forest,Army,13,21,-8,34,,,,,,,,,,,,,,False,
2016,regular,9,400869646,2016-10-29T19:30:00,Ohio State,Northwestern,24,20,4,44,,,,,,,,,,,,,,False,
2016,regular,9,400869553,2016-10-29T20:00:00,Tulane,SMU,31,35,-4,66,,,,,,,,,,,,,,False,
2016,regular,9,400869147,2016-10-29T21:00:00,Oregon,Arizona State,54,35,19,89,,,,,,,,,,,,,,False,
2016,regular,9,400869837,2016-10-29T21:00:00,South Alabama,Georgia State,13,10,3,23,,,,,,,,,,,,,,False,
2016,regular,9,400869232,2016-10-29T23:00:00,Wyoming,Boise State,30,28,2,58,,,,,,,,,,,,,,False,
2016,regular,9,400869394,2016-10-29T23:00:00,Southern Miss,Marshall,24,14,10,38,,,,,,,,,,,,,,False,
2016,regular,9,400869391,2016-10-29T23:00:00,Florida International,Middle Tennessee,35,42,-7,77,,,,,,,,,,,,,,False,
2016,regular,9,400869836,2016-10-29T23:00:00,Arkansas State,UL Monroe,51,10,41,61,,,,,,,,,,,,,,False,
2016,regular,9,400869601,2016-10-29T23:00:00,Oklahoma,Kansas,56,3,53,59,,,,,,,,,,,,,,False,
