season,week,home,away,actual_home,actual_away,home_offense,away_offense,home_defense,away_defense,home_special,away_special,home_flag
2024,10,BROWN,PENN,28.0,38.0,-0.09485483212308499,0.6400640650405364,0.2891155313717725,-0.06454274794411838,-0.22434622235759924,0.36423587553569137,1.0
2024,10,CENT CT ST,WAGNER,24.0,14.0,-0.22501441272527822,-1.5157893165222225,0.3192621714350635,-0.5709335107307797,-0.068955224174543,-1.0665711603480736,1.0
2024,10,NWSTATE,SAMFORD,59.0,28.0,-1.7632187582584513,-1.417078588316219,-2.1301260934834834,-1.7221116235108924,-0.9123851148968865,-0.4888822536807984,1.0
2024,10,LAMAR,MAINE,59.0,14.0,-0.5685977383800719,0.017062177929087496,0.8641601660291799,1.223308526032398,0.9789964031143442,-0.3791475197108194,1.0
2024,10,ST FRANCIS,TENN TECH,38.0,31.0,-1.710802906477063,1.4774187195821906,-1.4433984970154314,2.4205526455764357,-0.7744459882650628,0.38842374337090335,1.0
2024,10,TARLETON,VALPO,30.0,41.0,2.1394274337397277,-1.0849961420351748,2.6078892088952013,-0.07718131250653014,0.9790818185711567,0.13584335914075105,1.0
2024,10,MAINE,DRAKE,53.0,31.0,0.017062177929087496,0.45972757104989836,1.223308526032398,1.4007745746000742,-0.3791475197108194,0.17068391882085218,1.0
2024,10,W ILLINOIS,MAINE,17.0,25.0,-0.40124010814251504,0.017062177929087496,-1.2402389282111312,1.223308526032398,-0.5109433943155389,-0.3791475197108194,1.0
2024,10,ILL STATE,ILL STATE,20.0,41.0,0.8922281869555811,0.8922281869555811,-0.36962383709767366,-0.36962383709767366,0.04466637227059255,0.04466637227059255,1.0
2024,10,TENN STATE,ILL STATE,13.0,20.0,-1.4442904903627436,0.8922281869555811,-0.03971098180967482,-0.36962383709767366,0.6528000148453635,0.04466637227059255,1.0
2024,10,GEORGETOWN,LEHIGH,6.0,43.0,-0.355321910423644,1.709528758515078,0.7614202541131692,2.7215664563202475,-0.2703510578361493,-0.21036260996331382,1.0
2024,10,BROWN,WAGNER,7.0,17.0,-0.09485483212308499,-1.5157893165222225,0.2891155313717725,-0.5709335107307797,-0.22434622235759924,-1.0665711603480736,1.0
2024,10,ROB MORRIS,BETH COOK,38.0,8.0,-0.5791453915823764,0.5129535824346835,-0.3776104292456364,-1.5694953737973365,-0.14553214366546113,0.22932277769020926,1.0
2024,10,TENN MARTN,ILL STATE,9.0,55.0,-0.29546173045640295,0.8922281869555811,-0.5953464526033412,-0.36962383709767366,0.5748789269143199,0.04466637227059255,1.0
2024,10,MORGAN ST,NORFOLK,38.0,37.0,-0.7436729564669554,-0.7613936752658103,1.1197386778445981,-1.6283930552099202,0.13175841980973008,0.019063079444636657,1.0
2024,10,WAGNER,SOUTHERN U,10.0,35.0,-1.5157893165222225,-1.1314560826510645,-0.5709335107307797,-2.035293979773674,-1.0665711603480736,-0.9585375725755426,1.0
2024,10,STHLSK,NC CENT,20.0,10.0,-1.526151090783864,0.6793907079798074,0.5185993091137667,0.5616368431229495,-0.2518026042702961,0.607537023583443,1.0
2024,10,NICHOLLS,ELON,0.0,45.0,-1.1150956164930483,-0.08099763995240038,0.45782983881228734,1.711086837354275,-1.0176363999231084,0.26858690767173,1.0
2024,10,PRESBYTERN,DAYTON,28.0,7.0,1.6457673992556103,0.9073829504288592,2.1139255608551006,1.8207147232006784,0.20304547204383816,0.8225731294122409,1.0
2024,10,RHODE ISLD,MONMOUTH,37.0,28.0,0.6732123124284503,2.4562083040092464,2.1347830089344435,-0.9153693143179834,-0.3302036795509158,0.9161048099125483,1.0
2024,10,DUQUESNE,MAINE,49.0,34.0,0.20057173742249368,0.017062177929087496,0.6731337970662508,1.223308526032398,-0.18277164387809366,-0.3791475197108194,1.0
2024,10,TARLETON,SAN DIEGO,14.0,41.0,2.1394274337397277,0.05878283537311639,2.6078892088952013,-0.21752795310632214,0.9790818185711567,0.6160039686865293,1.0
2024,10,MOREHEAD,STTHOM,21.0,7.0,-0.16820751980419305,1.5199100213967989,-1.299109476545776,0.6693857200049476,0.39727252721931844,1.3673389784394012,1.0
2024,10,HAMPTON,VILLANOVA,14.0,20.0,-1.2216177203259746,0.6414316060704341,-0.9196061824692872,0.21069603765398523,-0.47815922194471383,0.3325215664412579,1.0
2024,10,ALBANY,NEW HAMP,14.0,31.0,-1.5925942766844354,-0.41815025988902305,-0.6282830864444137,-0.3611668558053374,-1.2088592854042421,0.8011566363147081,1.0
2024,10,BRYANT,STNY BROOK,30.0,31.0,-0.7542390588983686,0.10388124227043377,0.4243715954349164,0.8538182692920716,0.16309404904892044,-0.05450509434024716,1.0
2024,10,PRINCETON,CORNELL,35.0,49.0,0.24933094139211232,-0.3070007124130536,-0.6174800375998929,0.48113814300184216,0.14925344732480952,-0.46247476032879853,1.0
2024,10,BUCKNELL,LAFAYETTE,21.0,14.0,0.42979464569446424,0.823251330047257,-1.892378868086863,0.4317879340034739,0.6338785517263008,0.0507679822189166,1.0
2024,10,ILL STATE,NICHOLLS,44.0,20.0,0.8922281869555811,-1.1150956164930483,-0.36962383709767366,0.45782983881228734,0.04466637227059255,-1.0176363999231084,1.0
2024,10,BUTLER,STETSON,46.0,13.0,0.28277155959235856,-0.5812056460431352,-0.23466064433337774,-1.445508920788252,0.699152647408355,-0.24871685764792445,1.0
2024,10,JACKSON ST,ILL STATE,0.0,27.0,0.9681529251291328,0.8922281869555811,0.4627948863937006,-0.36962383709767366,0.10685665570152988,0.04466637227059255,1.0
2024,10,LIUSHAR,DAVIDSON,24.0,17.0,-0.9544405585756991,-0.9264910593911985,1.24385940646104,-3.1557116574478967,-0.3779621002260659,-0.6908625191828454,1.0
2024,10,HOLY CROSS,STETSON,21.0,28.0,-1.3424493472718448,-0.5812056460431352,-0.31283505795065614,-1.445508920788252,0.05748596502417215,-0.24871685764792445,1.0
2024,10,TENN STATE,YALE,35.0,30.0,-1.4442904903627436,0.4092007789127139,-0.03971098180967482,2.0182440980473566,0.6528000148453635,0.32343508357687134,1.0
2024,10,ELON,ILL STATE,21.0,28.0,-0.08099763995240038,0.8922281869555811,1.711086837354275,-0.36962383709767366,0.26858690767173,0.04466637227059255,1.0
2024,10,COLGATE,ALBANY,41.0,14.0,0.5143821775656952,-1.5925942766844354,-0.9609138032143459,-0.6282830864444137,-0.08606441152432422,-1.2088592854042421,1.0
2024,10,COLGATE,E KENTUCKY,28.0,21.0,0.5143821775656952,-1.5699099644996932,-0.9609138032143459,0.794782467704032,-0.08606441152432422,-0.14316718419464555,1.0
2024,10,ST FRANCIS,CORNELL,34.0,0.0,-1.710802906477063,-0.3070007124130536,-1.4433984970154314,0.48113814300184216,-0.7744459882650628,-0.46247476032879853,1.0
2024,10,VILLANOVA,WAGNER,21.0,24.0,0.6414316060704341,-1.5157893165222225,0.21069603765398523,-0.5709335107307797,0.3325215664412579,-1.0665711603480736,1.0
2024,10,HAMPTON,MERCYHURST,65.0,17.0,-1.2216177203259746,-0.22598322536835275,-0.9196061824692872,-0.5360984855959365,-0.47815922194471383,-0.38280390143887755,1.0
2024,10,HOWARD,DELWARE ST,38.0,0.0,-0.882250331140757,0.21218425766555993,0.7026267485189971,-0.7443007542566228,-0.3151406179248811,-0.9527687006276849,1.0
2024,10,NC A&T,WM & MARY,7.0,45.0,-1.0173945575724055,0.3823530762823283,-1.197332216290305,0.3227410156926522,-0.4675055464172244,-0.40671257806627875,1.0
2024,10,CENT CT ST,ILL STATE,6.0,48.0,-0.22501441272527822,0.8922281869555811,0.3192621714350635,-0.36962383709767366,-0.068955224174543,0.04466637227059255,1.0
2024,10,WOFFORD,COLGATE,10.0,24.0,-0.7954089038863845,0.5143821775656952,0.9796312497016109,-0.9609138032143459,1.0600449116862187,-0.08606441152432422,1.0
2024,10,MAINE,LAMAR,35.0,21.0,0.017062177929087496,-0.5685977383800719,1.223308526032398,0.8641601660291799,-0.3791475197108194,0.9789964031143442,1.0
2024,10,INDIANA ST,N DAKOTA,35.0,31.0,-0.9180329824885721,1.0806517799821178,-2.254710437840436,1.7534385838807103,0.3190221237879174,1.3582934381739353,1.0
2024,10,FORDHAM,COLGATE,20.0,14.0,-1.409943388738597,0.5143821775656952,-1.7452441756687065,-0.9609138032143459,-0.4538081616993365,-0.08606441152432422,1.0
2024,10,MAINE,FURMAN,21.0,17.0,0.017062177929087496,0.2357437032255126,1.223308526032398,1.006860815529008,-0.3791475197108194,0.7219986335635004,1.0
2024,10,SE LA,MCNEESE,70.0,7.0,0.3490036852605159,-0.4657255980585084,2.1344455953746824,-0.679178601096629,1.0956594578634182,-0.9332189933549055,1.0
2024,10,DARTMOUTH,HARVARD,27.0,31.0,1.2340868484151994,1.6729282156740486,1.354693243142525,3.258417347374996,-0.09435519977781391,-0.10939511386510936,1.0
2024,10,BETH COOK,TARLETON,56.0,7.0,0.5129535824346835,2.1394274337397277,-1.5694953737973365,2.6078892088952013,0.22932277769020926,0.9790818185711567,1.0
2024,10,CORNELL,COLGATE,44.0,14.0,-0.3070007124130536,0.5143821775656952,0.48113814300184216,-0.9609138032143459,-0.46247476032879853,-0.08606441152432422,1.0
2024,10,SOUTHERN U,MAINE,35.0,7.0,-1.1314560826510645,0.017062177929087496,-2.035293979773674,1.223308526032398,-0.9585375725755426,-0.3791475197108194,1.0
2024,10,MURRAY ST,STF AUSTIN,31.0,3.0,-0.6677215765128893,0.05656616677868452,-3.521461224978256,2.9520666271748364,-0.020729673646597627,0.45027248803026365,1.0
2024,10,DUQUESNE,W GEORGIA,0.0,70.0,0.20057173742249368,-0.22144571530458076,0.6731337970662508,0.31088327247564623,-0.18277164387809366,0.30956242127487626,1.0
2024,10,ELON,CAMPBELL,50.0,27.0,-0.08099763995240038,-0.9400766472678542,1.711086837354275,-0.9473721027160849,0.26858690767173,-0.8898142617649558,1.0
2024,10,ILL STATE,TENN STATE,37.0,20.0,0.8922281869555811,-1.4442904903627436,-0.36962383709767366,-0.03971098180967482,0.04466637227059255,0.6528000148453635,1.0
2024,10,RICHMOND,TOWSON,35.0,24.0,-0.12966284635149558,-0.25433096475029127,1.6892386693406463,-0.3679689106324213,0.6492398037555351,0.27624048351589137,1.0
2024,10,TENN STATE,SO UTAH,38.0,42.0,-1.4442904903627436,0.7908656312558227,-0.03971098180967482,-0.8684800465531397,0.6528000148453635,-0.012900163373060047,1.0
2024,10,CHARLES SO,GARD-WEBB,14.0,17.0,-0.630452609774552,0.7443444195962172,-1.2392875948789677,-0.8889947691363866,-0.4112649500717501,-0.13083793749913436,1.0
2024,10,CAL POLY,COLGATE,45.0,7.0,-0.3011425776104652,0.5143821775656952,-0.3421306533832606,-0.9609138032143459,-0.5427481361681282,-0.08606441152432422,1.0
2024,10,SCAR STATE,CENT ARK,22.0,21.0,-0.5007707775647916,0.05202783057582748,1.0410431363432906,-0.3610923551968519,-1.0021084387500485,-0.5481113728324037,1.0
2024,10,TENN STATE,CORNELL,13.0,35.0,-1.4442904903627436,-0.3070007124130536,-0.03971098180967482,0.48113814300184216,0.6528000148453635,-0.46247476032879853,1.0
2024,10,BROWN,SCAR STATE,16.0,10.0,-0.09485483212308499,-0.5007707775647916,0.2891155313717725,1.0410431363432906,-0.22434622235759924,-1.0021084387500485,1.0
2024,10,MURRAY ST,MCNEESE,20.0,27.0,-0.6677215765128893,-0.4657255980585084,-3.521461224978256,-0.679178601096629,-0.020729673646597627,-0.9332189933549055,1.0
2024,10,UC DAVIS,CORNELL,35.0,27.0,0.8777380953265025,-0.3070007124130536,-0.06132401188045214,0.48113814300184216,0.1416858222433498,-0.46247476032879853,1.0
2024,10,MONMOUTH,RICHMOND,56.0,13.0,2.4562083040092464,-0.12966284635149558,-0.9153693143179834,1.6892386693406463,0.9161048099125483,0.6492398037555351,1.0
2024,10,YALE,TENN STATE,41.0,3.0,0.4092007789127139,-1.4442904903627436,2.0182440980473566,-0.03971098180967482,0.32343508357687134,0.6528000148453635,1.0
2024,10,DRAKE,MARIST,19.0,0.0,0.45972757104989836,-1.3774982502594464,1.4007745746000742,0.5804819276967605,0.17068391882085218,0.06728603662532553,1.0
2024,10,TEXAS STHN,NICHOLLS,45.0,10.0,-1.1775465298567604,-1.1150956164930483,0.3445744069126442,0.45782983881228734,0.6154930559108662,-1.0176363999231084,1.0
2024,10,TOWSON,ALAB A&M,49.0,35.0,-0.25433096475029127,0.05183514697655393,-0.3679689106324213,-1.3640723628740963,0.27624048351589137,0.48554252754427785,1.0
2024,10,ALCORN ST,S DAKOTA,17.0,24.0,-0.9030023996452695,0.3698970096505882,0.14214736128061778,0.3096200074737132,-0.813399079538687,-0.25920403571929695,1.0
2024,10,CORNELL,W ILLINOIS,14.0,56.0,-0.3070007124130536,-0.40124010814251504,0.48113814300184216,-1.2402389282111312,-0.46247476032879853,-0.5109433943155389,1.0
2024,10,TENN TECH,LNDNWD,52.0,10.0,1.4774187195821906,-0.3403603328648378,2.4205526455764357,-1.891188053649967,0.38842374337090335,0.15003163697806182,1.0
2024,10,W CAROLINA,CHATTNOOGA,38.0,34.0,-0.1347129082468058,0.1749807525492594,-0.018696535812455367,-0.3372613918448623,0.15085400983473038,0.2859177571191607,1.0
2024,10,STETSON,WEBER ST,6.0,31.0,-0.5812056460431352,-0.4993835722759319,-1.445508920788252,-0.794282723501795,-0.24871685764792445,-0.17353371508090912,1.0
2024,10,MERCER,TENN STATE,37.0,31.0,1.4789670897378733,-1.4442904903627436,2.564458654693473,-0.03971098180967482,0.5916046328744263,0.6528000148453635,1.0
2024,10,SCAR STATE,S ILLINOIS,38.0,17.0,-0.5007707775647916,0.8691236815433059,1.0410431363432906,0.04605784979111614,-1.0021084387500485,0.27695050544001304,1.0
2024,10,S DAK ST,MURRAY ST,52.0,6.0,0.6929209941834258,-0.6677215765128893,2.154714032365025,-3.521461224978256,0.3765635671619101,-0.020729673646597627,1.0
2024,10,INCAR WORD,HOUCHR,45.0,20.0,-0.34682843445707834,-1.3642761287793446,-0.09302767664649997,1.2424154686722457,-0.15702066371128273,-0.3894278339666151,1.0
2024,10,SOUTHERN U,CENT ARK,34.0,37.0,-1.1314560826510645,0.05202783057582748,-2.035293979773674,-0.3610923551968519,-0.9585375725755426,-0.5481113728324037,1.0
2024,10,BETH COOK,GRAMBLING,24.0,21.0,0.5129535824346835,-0.12850804133420932,-1.5694953737973365,0.16714065688265367,0.22932277769020926,0.6244625603901356,1.0
2024,10,MS VLY ST,PRVIEW A&M,16.0,17.0,-1.8360365599447226,-0.10974477317526228,-0.32913078604371937,1.56799331370847,-1.7005613614184851,0.3449834484256245,1.0
2024,10,RHODE ISLD,ILL STATE,31.0,24.0,0.6732123124284503,0.8922281869555811,2.1347830089344435,-0.36962383709767366,-0.3302036795509158,0.04466637227059255,1.0
2024,10,MONTANA ST,ILL STATE,28.0,26.0,1.2075908069222054,0.8922281869555811,1.3889974749121834,-0.36962383709767366,0.3521873651203399,0.04466637227059255,1.0
2024,10,COLGATE,SCAR STATE,23.0,37.0,0.5143821775656952,-0.5007707775647916,-0.9609138032143459,1.0410431363432906,-0.08606441152432422,-1.0021084387500485,1.0
2024,10,N COLORADO,ILL STATE,21.0,13.0,0.4127253456443712,0.8922281869555811,0.3500812533645393,-0.36962383709767366,0.34357998266107953,0.04466637227059255,1.0
2024,10,SAMFORD,WOFFORD,13.0,17.0,-1.417078588316219,-0.7954089038863845,-1.7221116235108924,0.9796312497016109,-0.4888822536807984,1.0600449116862187,1.0
2024,10,S ILLINOIS,W ILLINOIS,45.0,38.0,0.8691236815433059,-0.40124010814251504,0.04605784979111614,-1.2402389282111312,0.27695050544001304,-0.5109433943155389,1.0
2024,10,WEBER ST,ELON,77.0,0.0,-0.4993835722759319,-0.08099763995240038,-0.794282723501795,1.711086837354275,-0.17353371508090912,0.26858690767173,1.0
2024,10,SCAR STATE,HOWARD,52.0,0.0,-0.5007707775647916,-0.882250331140757,1.0410431363432906,0.7026267485189971,-1.0021084387500485,-0.3151406179248811,1.0
2024,10,ILL STATE,YNGTOWN ST,23.0,16.0,0.8922281869555811,0.71211745585225,-0.36962383709767366,-0.15711487345707886,0.04466637227059255,0.571930068731088,1.0
2024,10,ALAB A&M,SOUTHERN U,20.0,25.0,0.05183514697655393,-1.1314560826510645,-1.3640723628740963,-2.035293979773674,0.48554252754427785,-0.9585375725755426,1.0
2024,10,WEBER ST,CENT ARK,13.0,37.0,-0.4993835722759319,0.05202783057582748,-0.794282723501795,-0.3610923551968519,-0.17353371508090912,-0.5481113728324037,1.0
2024,10,DARTMOUTH,E TENN ST,41.0,30.0,1.2340868484151994,-0.2688673470106958,1.354693243142525,-0.6190284856668062,-0.09435519977781391,0.04305997646930834,1.0
2024,10,RICHMOND,GEORGETOWN,17.0,38.0,-0.12966284635149558,-0.355321910423644,1.6892386693406463,0.7614202541131692,0.6492398037555351,-0.2703510578361493,1.0
2024,10,WEBER ST,COLGATE,20.0,27.0,-0.4993835722759319,0.5143821775656952,-0.794282723501795,-0.9609138032143459,-0.17353371508090912,-0.08606441152432422,1.0
2024,10,STETSON,SCAR STATE,24.0,19.0,-0.5812056460431352,-0.5007707775647916,-1.445508920788252,1.0410431363432906,-0.24871685764792445,-1.0021084387500485,1.0
2024,10,SCAR STATE,INDIANA ST,10.0,47.0,-0.5007707775647916,-0.9180329824885721,1.0410431363432906,-2.254710437840436,-1.0021084387500485,0.3190221237879174,1.0
2024,10,BUTLER,E TENN ST,13.0,20.0,0.28277155959235856,-0.2688673470106958,-0.23466064433337774,-0.6190284856668062,0.699152647408355,0.04305997646930834,1.0
2024,10,ILL STATE,TEXAS STHN,22.0,23.0,0.8922281869555811,-1.1775465298567604,-0.36962383709767366,0.3445744069126442,0.04466637227059255,0.6154930559108662,1.0
2024,10,W GEORGIA,FORDHAM,34.0,20.0,-0.22144571530458076,-1.409943388738597,0.31088327247564623,-1.7452441756687065,0.30956242127487626,-0.4538081616993365,1.0
2024,10,N DAK ST,N IOWA,42.0,19.0,2.4152606161888555,-1.169871222652456,2.96120061009506,0.2166626801741364,0.7142059131413562,-0.31405791703645686,1.0
2024,10,ILL STATE,SCAR STATE,21.0,42.0,0.8922281869555811,-0.5007707775647916,-0.36962383709767366,1.0410431363432906,0.04466637227059255,-1.0021084387500485,1.0
2024,10,ILL STATE,W CAROLINA,11.0,35.0,0.8922281869555811,-0.1347129082468058,-0.36962383709767366,-0.018696535812455367,0.04466637227059255,0.15085400983473038,1.0
2024,10,NEW HAMP,MAINE,45.0,49.0,-0.41815025988902305,0.017062177929087496,-0.3611668558053374,1.223308526032398,0.8011566363147081,-0.3791475197108194,1.0
2024,10,NICHOLLS,STF AUSTIN,12.0,28.0,-1.1150956164930483,0.05656616677868452,0.45782983881228734,2.9520666271748364,-1.0176363999231084,0.45027248803026365,1.0
2024,10,FL A&M,TEXAS STHN,52.0,28.0,-0.13042672666735644,-1.1775465298567604,-0.9750180095673685,0.3445744069126442,-0.8406026796363576,0.6154930559108662,1.0
2024,10,TARLETON,W CAROLINA,38.0,24.0,2.1394274337397277,-0.1347129082468058,2.6078892088952013,-0.018696535812455367,0.9790818185711567,0.15085400983473038,1.0
2024,10,SAN DIEGO,DAVIDSON,40.0,13.0,0.05878283537311639,-0.9264910593911985,-0.21752795310632214,-3.1557116574478967,0.6160039686865293,-0.6908625191828454,1.0
2024,10,ABILENE CH,SOUTHERN U,28.0,25.0,0.04882547420016461,-1.1314560826510645,-0.028466929388045133,-2.035293979773674,0.3552485895229257,-0.9585375725755426,1.0
2024,10,LAMAR,SE LA,27.0,30.0,-0.5685977383800719,0.3490036852605159,0.8641601660291799,2.1344455953746824,0.9789964031143442,1.0956594578634182,1.0
2024,10,UC DAVIS,N COLORADO,59.0,7.0,0.8777380953265025,0.4127253456443712,-0.06132401188045214,0.3500812533645393,0.1416858222433498,0.34357998266107953,1.0
2024,10,E WASHGTON,MONTANA ST,28.0,42.0,-1.258895767059131,1.2075908069222054,-0.595314029440919,1.3889974749121834,0.7262465081940498,0.3521873651203399,1.0
2024,10,UTAHTC,CENT ARK,34.0,21.0,-0.5708269955340043,0.05202783057582748,-0.3877209017202471,-0.3610923551968519,0.07801751111460423,-0.5481113728324037,1.0
2024,10,WEBER ST,TARLETON,14.0,35.0,-0.4993835722759319,2.1394274337397277,-0.794282723501795,2.6078892088952013,-0.17353371508090912,0.9790818185711567,1.0
2024,10,STETSON,LAFAYETTE,38.0,23.0,-0.5812056460431352,0.823251330047257,-1.445508920788252,0.4317879340034739,-0.24871685764792445,0.0507679822189166,1.0
2024,10,N ARIZONA,WEBER ST,27.0,6.0,0.38744138608521855,-0.4993835722759319,-1.26912459954778,-0.794282723501795,-0.07806032088312281,-0.17353371508090912,1.0
2024,10,ILL STATE,SACR HEART,45.0,20.0,0.8922281869555811,-0.1841539871107572,-0.36962383709767366,-0.630058982748841,0.04466637227059255,-0.4439875207026893,1.0
2024,10,CAL POLY,MONTANA,7.0,42.0,-0.3011425776104652,1.4518158292921124,-0.3421306533832606,0.3160076585660428,-0.5427481361681282,1.1621966987826424,1.0
2024,10,ALABAMA ST,ALCORN ST,21.0,17.0,1.818351721813258,-0.9030023996452695,-0.1206863431374046,0.14214736128061778,0.13097424227884485,-0.813399079538687,1.0
2024,10,N ALABAMA,AUSTINPEAY,17.0,31.0,-0.6457444724818812,0.8144659693235301,-1.1189681178606548,0.9356497334864866,-0.1921962410771992,0.181248428254045,1.0
2024,10,COLGATE,ROB MORRIS,6.0,27.0,0.5143821775656952,-0.5791453915823764,-0.9609138032143459,-0.3776104292456364,-0.08606441152432422,-0.14553214366546113,1.0
2024,10,BUTLER,BROWN,24.0,35.0,0.28277155959235856,-0.09485483212308499,-0.23466064433337774,0.2891155313717725,0.699152647408355,-0.22434622235759924,1.0
2024,10,TENN STATE,TENN MARTN,21.0,28.0,-1.4442904903627436,-0.29546173045640295,-0.03971098180967482,-0.5953464526033412,0.6528000148453635,0.5748789269143199,1.0
2024,10,INDIANA ST,SOUTHERN U,58.0,3.0,-0.9180329824885721,-1.1314560826510645,-2.254710437840436,-2.035293979773674,0.3190221237879174,-0.9585375725755426,1.0
2024,10,ILL STATE,E WASHGTON,17.0,16.0,0.8922281869555811,-1.258895767059131,-0.36962383709767366,-0.595314029440919,0.04466637227059255,0.7262465081940498,1.0
2024,10,TENN STATE,E KENTUCKY,13.0,17.0,-1.4442904903627436,-1.5699099644996932,-0.03971098180967482,0.794782467704032,0.6528000148453635,-0.14316718419464555,1.0
2024,10,N IOWA,TOWSON,42.0,10.0,-1.169871222652456,-0.25433096475029127,0.2166626801741364,-0.3679689106324213,-0.31405791703645686,0.27624048351589137,1.0
2024,10,W CAROLINA,TEXAS STHN,44.0,20.0,-0.1347129082468058,-1.1775465298567604,-0.018696535812455367,0.3445744069126442,0.15085400983473038,0.6154930559108662,1.0
2024,10,N ALABAMA,SOUTHERN U,30.0,34.0,-0.6457444724818812,-1.1314560826510645,-1.1189681178606548,-2.035293979773674,-0.1921962410771992,-0.9585375725755426,1.0
2024,10,TENN STATE,E KENTUCKY,28.0,18.0,-1.4442904903627436,-1.5699099644996932,-0.03971098180967482,0.794782467704032,0.6528000148453635,-0.14316718419464555,1.0
2024,10,MCNEESE,TXAMCO,31.0,3.0,-0.4657255980585084,-0.4286415084459451,-0.679178601096629,0.20658717180394476,-0.9332189933549055,-0.6691546524921859,1.0
2024,10,TENN STATE,SAN DIEGO,16.0,21.0,-1.4442904903627436,0.05878283537311639,-0.03971098180967482,-0.21752795310632214,0.6528000148453635,0.6160039686865293,1.0
2024,10,NEWHVN,SCAR STATE,21.0,38.0,-0.36615077993256767,-0.5007707775647916,-0.4688683734060913,1.0410431363432906,-1.1719884538940857,-1.0021084387500485,1.0
2024,10,SACRAMENTO,PORTLAND,38.0,58.0,0.5747250973155371,-0.8275116839199643,0.49748694257218073,-2.563882642479473,0.3041833418829607,-0.900223034171643,1.0
2024,11,TENN MARTN,E ILLINOIS,28.0,42.0,-0.29546173045640295,-1.0011217118557167,-0.5953464526033412,-0.1342598646942506,0.5748789269143199,0.12080746967769093,1.0
2024,11,W CAROLINA,PORTLAND,49.0,14.0,-0.1347129082468058,-0.8275116839199643,-0.018696535812455367,-2.563882642479473,0.15085400983473038,-0.900223034171643,1.0
2024,11,W CAROLINA,SCAR STATE,38.0,24.0,-0.1347129082468058,-0.5007707775647916,-0.018696535812455367,1.0410431363432906,0.15085400983473038,-1.0021084387500485,1.0
2024,11,PRINCETON,DARTMOUTH,17.0,26.0,0.24933094139211232,1.2340868484151994,-0.6174800375998929,1.354693243142525,0.14925344732480952,-0.09435519977781391,1.0
2024,11,DELWARE ST,W CAROLINA,36.0,46.0,0.21218425766555993,-0.1347129082468058,-0.7443007542566228,-0.018696535812455367,-0.9527687006276849,0.15085400983473038,1.0
2024,11,COLGATE,N IOWA,20.0,17.0,0.5143821775656952,-1.169871222652456,-0.9609138032143459,0.2166626801741364,-0.08606441152432422,-0.31405791703645686,1.0
2024,11,SAN DIEGO,NEW HAMP,16.0,21.0,0.05878283537311639,-0.41815025988902305,-0.21752795310632214,-0.3611668558053374,0.6160039686865293,0.8011566363147081,1.0
2024,11,NICHOLLS,COLGATE,41.0,47.0,-1.1150956164930483,0.5143821775656952,0.45782983881228734,-0.9609138032143459,-1.0176363999231084,-0.08606441152432422,1.0
2024,11,DUQUESNE,ROB MORRIS,31.0,6.0,0.20057173742249368,-0.5791453915823764,0.6731337970662508,-0.3776104292456364,-0.18277164387809366,-0.14553214366546113,1.0
2024,11,MAINE,ELON,34.0,23.0,0.017062177929087496,-0.08099763995240038,1.223308526032398,1.711086837354275,-0.3791475197108194,0.26858690767173,1.0
2024,11,SCAR STATE,ILL STATE,21.0,26.0,-0.5007707775647916,0.8922281869555811,1.0410431363432906,-0.36962383709767366,-1.0021084387500485,0.04466637227059255,1.0
2024,11,IDAHO,RHODE ISLD,27.0,17.0,-0.012586772367224485,0.6732123124284503,0.22671534332959986,2.1347830089344435,0.18618864383885633,-0.3302036795509158,1.0
2024,11,SCAR STATE,WEBER ST,36.0,35.0,-0.5007707775647916,-0.4993835722759319,1.0410431363432906,-0.794282723501795,-1.0021084387500485,-0.17353371508090912,1.0
2024,11,DELWARE ST,E TENN ST,27.0,0.0,0.21218425766555993,-0.2688673470106958,-0.7443007542566228,-0.6190284856668062,-0.9527687006276849,0.04305997646930834,1.0
2024,11,HARVARD,COLUMBIA,26.0,6.0,1.6729282156740486,-0.83260564569016,3.258417347374996,-0.5795250410594495,-0.10939511386510936,-1.3087929797891282,1.0
2024,11,HOLY CROSS,LEHIGH,7.0,10.0,-1.3424493472718448,1.709528758515078,-0.31283505795065614,2.7215664563202475,0.05748596502417215,-0.21036260996331382,1.0
2024,11,E WASHGTON,ALBANY,24.0,10.0,-1.258895767059131,-1.5925942766844354,-0.595314029440919,-0.6282830864444137,0.7262465081940498,-1.2088592854042421,1.0
2024,11,DELWARE ST,MORGAN ST,28.0,36.0,0.21218425766555993,-0.7436729564669554,-0.7443007542566228,1.1197386778445981,-0.9527687006276849,0.13175841980973008,1.0
2024,11,STETSON,TENN STATE,20.0,31.0,-0.5812056460431352,-1.4442904903627436,-1.445508920788252,-0.03971098180967482,-0.24871685764792445,0.6528000148453635,1.0
2024,11,DAYTON,SAN DIEGO,10.0,16.0,0.9073829504288592,0.05878283537311639,1.8207147232006784,-0.21752795310632214,0.8225731294122409,0.6160039686865293,1.0
2024,11,YALE,BROWN,56.0,34.0,0.4092007789127139,-0.09485483212308499,2.0182440980473566,0.2891155313717725,0.32343508357687134,-0.22434622235759924,1.0
2024,11,N ARIZONA,DAYTON,28.0,34.0,0.38744138608521855,0.9073829504288592,-1.26912459954778,1.8207147232006784,-0.07806032088312281,0.8225731294122409,1.0
